candidato,retweetTimesFear,retweetTotal,creacion,numSemana
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,91,17/04/21,16
Samuel Garcia,0,91,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,49.9999998,600,17/04/21,16
Samuel Garcia,49.9999998,600,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,226,17/04/21,16
Samuel Garcia,0,226,17/04/21,16
Samuel Garcia,0,17,17/04/21,16
Samuel Garcia,0,17,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,0,156,17/04/21,16
Samuel Garcia,0,156,17/04/21,16
Samuel Garcia,3.777777774,17,17/04/21,16
Samuel Garcia,3.777777774,17,17/04/21,16
Samuel Garcia,0,91,17/04/21,16
Samuel Garcia,0,91,17/04/21,16
Samuel Garcia,0,42,17/04/21,16
Samuel Garcia,0,42,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,6.090909097,67,17/04/21,16
Samuel Garcia,6.090909097,67,17/04/21,16
Samuel Garcia,0,156,17/04/21,16
Samuel Garcia,0,156,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,63,17/04/21,16
Samuel Garcia,0,63,17/04/21,16
Samuel Garcia,2.7,27,17/04/21,16
Samuel Garcia,2.7,27,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,122.6,1226,17/04/21,16
Samuel Garcia,122.6,1226,17/04/21,16
Samuel Garcia,34.16666653,410,17/04/21,16
Samuel Garcia,34.0833332,409,17/04/21,16
Samuel Garcia,0.333333334,2,17/04/21,16
Samuel Garcia,0.333333334,2,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,137.3636365,1511,17/04/21,16
Samuel Garcia,137.3636365,1511,17/04/21,16
Samuel Garcia,49.9999998,600,17/04/21,16
Samuel Garcia,49.9999998,600,17/04/21,16
Samuel Garcia,49.9999998,600,17/04/21,16
Samuel Garcia,49.9999998,600,17/04/21,16
Samuel Garcia,0,276,17/04/21,16
Samuel Garcia,0,276,17/04/21,16
Samuel Garcia,0,693,17/04/21,16
Samuel Garcia,0,693,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,49.36363641,543,17/04/21,16
Samuel Garcia,49.36363641,543,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,4.125,33,17/04/21,16
Samuel Garcia,4.125,33,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,0,185,17/04/21,16
Samuel Garcia,0,185,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,0.749999997,9,17/04/21,16
Samuel Garcia,0.749999997,9,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0.8,8,17/04/21,16
Samuel Garcia,0.8,8,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,2.454545457,27,17/04/21,16
Samuel Garcia,2.454545457,27,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,0,11,17/04/21,16
Samuel Garcia,0,11,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,220,17/04/21,16
Samuel Garcia,0,220,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,71,17/04/21,16
Samuel Garcia,0,71,17/04/21,16
Samuel Garcia,0.090909091,1,17/04/21,16
Samuel Garcia,0.090909091,1,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,0,1525,17/04/21,16
Samuel Garcia,0,1525,17/04/21,16
Samuel Garcia,0,814,17/04/21,16
Samuel Garcia,0,814,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,122.6,1226,17/04/21,16
Samuel Garcia,122.6,1226,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,84,17/04/21,16
Samuel Garcia,0,84,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,0.249999999,3,17/04/21,16
Samuel Garcia,0.249999999,3,17/04/21,16
Samuel Garcia,0,21,17/04/21,16
Samuel Garcia,0,21,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1525,17/04/21,16
Samuel Garcia,0,1525,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,15,17/04/21,16
Samuel Garcia,0,15,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,220,17/04/21,16
Samuel Garcia,0,220,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,17,17/04/21,16
Samuel Garcia,0,17,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,137.3636365,1511,17/04/21,16
Samuel Garcia,137.3636365,1511,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,0,693,17/04/21,16
Samuel Garcia,0,693,17/04/21,16
Samuel Garcia,1.375,11,17/04/21,16
Samuel Garcia,1.375,11,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,220,17/04/21,16
Samuel Garcia,0,220,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,15.44444443,139,17/04/21,16
Samuel Garcia,15.44444443,139,17/04/21,16
Samuel Garcia,1,8,17/04/21,16
Samuel Garcia,1,8,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,8.000000008,44,17/04/21,16
Samuel Garcia,8.000000008,44,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,0.166666668,3,17/04/21,16
Samuel Garcia,0.166666668,3,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,47,17/04/21,16
Samuel Garcia,0,47,17/04/21,16
Samuel Garcia,0,361,17/04/21,16
Samuel Garcia,0,361,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,804,17/04/21,16
Samuel Garcia,0,397,17/04/21,16
Samuel Garcia,0,397,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,119,17/04/21,16
Samuel Garcia,0,119,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,137.3636365,1511,17/04/21,16
Samuel Garcia,137.3636365,1511,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,3,17/04/21,16
Samuel Garcia,0,3,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,212,17/04/21,16
Samuel Garcia,0,212,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,4,17/04/21,16
Samuel Garcia,0,4,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,15.44444443,139,17/04/21,16
Samuel Garcia,15.44444443,139,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,6,17/04/21,16
Samuel Garcia,0,6,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,13,17/04/21,16
Samuel Garcia,0,13,17/04/21,16
Samuel Garcia,0,58,17/04/21,16
Samuel Garcia,0,58,17/04/21,16
Samuel Garcia,122.6,1226,17/04/21,16
Samuel Garcia,122.6,1226,17/04/21,16
Samuel Garcia,0,36,17/04/21,16
Samuel Garcia,0,36,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,20,17/04/21,16
Samuel Garcia,0,20,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,58,17/04/21,16
Samuel Garcia,0,58,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,9.428571372,132,17/04/21,16
Samuel Garcia,9.428571372,132,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,6.916666639,83,17/04/21,16
Samuel Garcia,6.916666639,83,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,6.916666639,83,17/04/21,16
Samuel Garcia,6.916666639,83,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,3.625,29,17/04/21,16
Samuel Garcia,3.625,29,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,13.35714278,187,17/04/21,16
Samuel Garcia,13.35714278,187,17/04/21,16
Samuel Garcia,2.5,25,17/04/21,16
Samuel Garcia,2.5,25,17/04/21,16
Samuel Garcia,0,20,17/04/21,16
Samuel Garcia,0,20,17/04/21,16
Samuel Garcia,2.7,27,17/04/21,16
Samuel Garcia,2.7,27,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,13,17/04/21,16
Samuel Garcia,0,13,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,8,17/04/21,16
Samuel Garcia,0,8,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,925,17/04/21,16
Samuel Garcia,0,218,17/04/21,16
Samuel Garcia,0,218,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,91,17/04/21,16
Samuel Garcia,0,91,17/04/21,16
Samuel Garcia,4.625,37,17/04/21,16
Samuel Garcia,4.625,37,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0.76923077,10,17/04/21,16
Samuel Garcia,0.76923077,10,17/04/21,16
Samuel Garcia,0.76923077,10,17/04/21,16
Samuel Garcia,0.76923077,10,17/04/21,16
Samuel Garcia,10,50,17/04/21,16
Samuel Garcia,10,50,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,226,17/04/21,16
Samuel Garcia,0,226,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,212,17/04/21,16
Samuel Garcia,0,212,17/04/21,16
Samuel Garcia,0.76923077,10,17/04/21,16
Samuel Garcia,0.76923077,10,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,2,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,8,17/04/21,16
Samuel Garcia,0,8,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,13,17/04/21,16
Samuel Garcia,0,13,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,18.54545456,204,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,788,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,545,17/04/21,16
Samuel Garcia,0,545,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0.705882352,4,17/04/21,16
Samuel Garcia,0.705882352,4,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,0,276,17/04/21,16
Samuel Garcia,0,276,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,956,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,545,17/04/21,16
Samuel Garcia,0,545,17/04/21,16
Samuel Garcia,0,156,17/04/21,16
Samuel Garcia,0,156,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,14.6666667,88,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,0,4,17/04/21,16
Samuel Garcia,0,4,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,456.2222218,2053,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,545,17/04/21,16
Samuel Garcia,0,545,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0.428571429,3,17/04/21,16
Samuel Garcia,0.428571429,3,17/04/21,16
Samuel Garcia,0,179,17/04/21,16
Samuel Garcia,0,179,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,307,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,0,418,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,59.74999976,717,17/04/21,16
Samuel Garcia,9.600000048,144,17/04/21,16
Samuel Garcia,9.600000048,144,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,0,1566,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,22.91666657,275,17/04/21,16
Samuel Garcia,0,8,17/04/21,16
Samuel Garcia,0,8,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,1,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,668,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,51.18181823,563,17/04/21,16
Samuel Garcia,0.375,3,17/04/21,16
Samuel Garcia,0.375,3,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,539,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,0,1323,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,75.57894744,1436,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,0,325,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,0,17/04/21,16
Samuel Garcia,0,60,17/04/21,16
