creacion,retweet_count,numSemana,compoundRT
07/05/21,25,19,0
07/05/21,207,19,-65.8674
07/05/21,1315,19,-1099.34
07/05/21,335,19,0
07/05/21,33,19,21.0177
07/05/21,0,19,0
07/05/21,228,19,0
07/05/21,1315,19,-1099.34
07/05/21,0,19,0
07/05/21,33,19,21.0177
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,56,19,-45.7856
07/05/21,8,19,-4.4592
07/05/21,0,19,0
07/05/21,13,19,6.8328
07/05/21,266,19,152.1254
07/05/21,0,19,0
07/05/21,99,19,0
07/05/21,1315,19,-1099.34
07/05/21,0,19,0
07/05/21,335,19,0
07/05/21,191,19,-135.5336
07/05/21,191,19,-135.5336
07/05/21,182,19,-4.6956
07/05/21,1315,19,-1099.34
07/05/21,266,19,152.1254
07/05/21,14,19,0
07/05/21,194,19,65.96
07/05/21,0,19,0
07/05/21,2,19,0
07/05/21,0,19,0
07/05/21,137,19,0
07/05/21,0,19,0
07/05/21,21,19,10.9473
07/05/21,21,19,10.9473
07/05/21,1315,19,-1099.34
07/05/21,1315,19,-1099.34
07/05/21,3,19,0.9981
07/05/21,21,19,10.9473
07/05/21,266,19,152.1254
07/05/21,1,19,0.25
07/05/21,58,19,33.1702
07/05/21,55,19,-22.1045
07/05/21,46,19,0
07/05/21,21,19,10.9473
07/05/21,9,19,6.687
07/05/21,747,19,0
07/05/21,207,19,-65.8674
07/05/21,1315,19,-1099.34
07/05/21,0,19,0
07/05/21,239,19,-113.9313
07/05/21,335,19,-171.051
07/05/21,239,19,-113.9313
07/05/21,0,19,0
07/05/21,368,19,-181.7552
07/05/21,747,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,1,19,0
07/05/21,0,19,0
07/05/21,1318,19,-604.6984
07/05/21,239,19,-113.9313
07/05/21,83,19,52.8627
07/05/21,0,19,0
07/05/21,2,19,-0.68
07/05/21,368,19,-181.7552
07/05/21,747,19,0
07/05/21,747,19,0
07/05/21,368,19,-181.7552
07/05/21,2,19,0.8038
07/05/21,747,19,0
07/05/21,0,19,0
07/05/21,1,19,0
07/05/21,83,19,52.8627
07/05/21,141,19,18.048
07/05/21,64,19,-37.4336
07/05/21,0,19,0
07/05/21,747,19,0
07/05/21,114,19,-88.7262
07/05/21,1,19,-0.2732
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,747,19,0
07/05/21,0,19,0
07/05/21,747,19,0
07/05/21,58,19,-11.7334
07/05/21,747,19,0
07/05/21,239,19,-113.9313
07/05/21,3,19,-2.4666
07/05/21,191,19,-135.5336
07/05/21,1315,19,-1099.34
07/05/21,477,19,119.25
07/05/21,1,19,0.2144
07/05/21,44,19,0
07/05/21,477,19,119.25
07/05/21,4,19,0
07/05/21,14,19,0
07/05/21,747,19,0
07/05/21,1315,19,-1099.34
07/05/21,15,19,0
07/05/21,3,19,1.5318
07/05/21,207,19,-65.8674
07/05/21,1315,19,-1099.34
07/05/21,747,19,0
07/05/21,1,19,-0.4215
07/05/21,58,19,8.8798
07/05/21,107,19,52.8473
07/05/21,64,19,-37.4336
07/05/21,477,19,119.25
07/05/21,368,19,-181.7552
07/05/21,1315,19,-1099.34
07/05/21,1315,19,-1099.34
07/05/21,1315,19,-1099.34
07/05/21,747,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,1318,19,-604.6984
07/05/21,1315,19,-1099.34
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,141,19,18.048
07/05/21,0,19,0
07/05/21,26,19,19.5156
07/05/21,178,19,130.8478
07/05/21,44,19,0
07/05/21,1315,19,-1099.34
07/05/21,747,19,0
07/05/21,239,19,-113.9313
07/05/21,0,19,0
07/05/21,747,19,0
07/05/21,1315,19,-1099.34
07/05/21,58,19,8.8798
07/05/21,0,19,0
07/05/21,58,19,8.8798
07/05/21,1315,19,-1099.34
07/05/21,137,19,0
07/05/21,747,19,0
07/05/21,228,19,0
07/05/21,0,19,0
07/05/21,747,19,0
07/05/21,1,19,-0.7178
07/05/21,3,19,-1.2645
07/05/21,747,19,0
07/05/21,1,19,-0.802
07/05/21,137,19,0
07/05/21,747,19,0
07/05/21,747,19,0
07/05/21,747,19,0
07/05/21,1318,19,-604.6984
07/05/21,0,19,0
07/05/21,114,19,-88.7262
07/05/21,2,19,0
07/05/21,1,19,0
07/05/21,4,19,1.8352
07/05/21,0,19,0
07/05/21,584,19,-120.4208
07/05/21,0,19,0
07/05/21,24,19,10.5696
07/05/21,73,19,64.6999
07/05/21,24,19,8.8776
07/05/21,0,19,0
07/05/21,3,19,-0.7146
07/05/21,584,19,-120.4208
07/05/21,0,19,0
07/05/21,477,19,119.25
07/05/21,477,19,119.25
07/05/21,1315,19,-1099.34
07/05/21,0,19,0
07/05/21,2,19,-1.1148
07/05/21,3,19,1.2057
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,3,19,1.5285
07/05/21,0,19,0
07/05/21,747,19,0
07/05/21,43,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,1315,19,-1099.34
07/05/21,0,19,0
07/05/21,18,19,7.8552
07/05/21,0,19,0
07/05/21,2,19,-0.4526
07/05/21,1318,19,-604.6984
07/05/21,18,19,7.8552
07/05/21,2,19,-0.843
07/05/21,1315,19,-1099.34
07/05/21,1315,19,-1099.34
07/05/21,0,19,0
07/05/21,1318,19,-604.6984
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,239,19,-113.9313
07/05/21,0,19,0
07/05/21,1315,19,-1099.34
07/05/21,1,19,0.802
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,7,19,-2.8133
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,48,19,0
07/05/21,0,19,0
07/05/21,276,19,-48.852
07/05/21,20,19,-1.032
07/05/21,49,19,-10.9515
07/05/21,43,19,0
07/05/21,30,19,0
07/05/21,0,19,0
07/05/21,20,19,-1.032
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,10,19,6.697
07/05/21,20,19,-1.032
07/05/21,0,19,0
07/05/21,1,19,0.8271
07/05/21,33,19,21.0177
07/05/21,14,19,-4.76
07/05/21,5,19,4.3125
07/05/21,18,19,5.7276
07/05/21,60,19,-9.186
07/05/21,0,19,0
07/05/21,43,19,0
07/05/21,228,19,0
07/05/21,199,19,-35.4021
07/05/21,199,19,-35.4021
07/05/21,137,19,0
07/05/21,66,19,28.446
07/05/21,256,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,1,19,-0.8169
07/05/21,99,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,22,19,-11.154
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,6,19,0
07/05/21,584,19,-120.4208
07/05/21,25,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,104,19,66.0504
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,199,19,-35.4021
07/05/21,24,19,10.116
07/05/21,10,19,0
07/05/21,239,19,-113.9313
07/05/21,0,19,0
07/05/21,18,19,-8.2584
07/05/21,199,19,-35.4021
07/05/21,199,19,-35.4021
07/05/21,199,19,-35.4021
07/05/21,1315,19,-1099.34
07/05/21,199,19,-35.4021
07/05/21,25,19,10.0475
07/05/21,1,19,0
07/05/21,199,19,-35.4021
07/05/21,199,19,-35.4021
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,1315,19,-1099.34
07/05/21,1,19,0
07/05/21,0,19,0
07/05/21,7,19,-4.2868
07/05/21,256,19,0
07/05/21,287,19,-16.4164
07/05/21,287,19,-16.4164
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,199,19,-35.4021
07/05/21,256,19,0
07/05/21,0,19,0
07/05/21,15,19,6.0285
07/05/21,3,19,0
07/05/21,287,19,-16.4164
07/05/21,10,19,0
07/05/21,220,19,-70.004
07/05/21,220,19,-70.004
07/05/21,287,19,-16.4164
07/05/21,1,19,-0.3804
07/05/21,220,19,-70.004
07/05/21,287,19,-16.4164
07/05/21,119,19,-29.9404
07/05/21,220,19,-70.004
07/05/21,15,19,6.0285
07/05/21,47,19,27.5373
07/05/21,2,19,0
07/05/21,125,19,39.775
07/05/21,199,19,-35.4021
07/05/21,287,19,74.1608
07/05/21,287,19,74.1608
07/05/21,287,19,-16.4164
07/05/21,20,19,15.156
07/05/21,3,19,-2.3151
07/05/21,287,19,74.1608
07/05/21,113,19,61.0765
07/05/21,287,19,74.1608
07/05/21,1315,19,-1099.34
07/05/21,287,19,74.1608
07/05/21,287,19,74.1608
07/05/21,199,19,-35.4021
07/05/21,37,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,85,19,41.9815
07/05/21,48,19,-21.1392
07/05/21,113,19,61.0765
07/05/21,125,19,39.775
07/05/21,23,19,20.3182
07/05/21,1,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,287,19,74.1608
07/05/21,0,19,0
07/05/21,27,19,0
07/05/21,287,19,74.1608
07/05/21,125,19,39.775
07/05/21,46,19,16.6152
07/05/21,287,19,74.1608
07/05/21,28,19,17.8332
07/05/21,0,19,0
07/05/21,199,19,-35.4021
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,1,19,-0.6249
07/05/21,0,19,0
07/05/21,220,19,-70.004
07/05/21,32,19,6.0832
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,287,19,74.1608
07/05/21,0,19,0
07/05/21,5,19,2.1075
07/05/21,266,19,152.1254
07/05/21,287,19,74.1608
07/05/21,199,19,-35.4021
07/05/21,287,19,-16.4164
07/05/21,0,19,0
07/05/21,26,19,0
07/05/21,0,19,0
07/05/21,0,19,0
07/05/21,23,19,-3.8985
07/05/21,220,19,-70.004
07/05/21,287,19,74.1608
08/05/21,15,19,12.4065
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,36,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,757,19,360.8619
08/05/21,36,19,29.6712
08/05/21,757,19,360.8619
08/05/21,125,19,39.775
08/05/21,15,19,-6.606
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,20,19,12.522
08/05/21,199,19,-35.4021
08/05/21,44,19,0
08/05/21,287,19,74.1608
08/05/21,199,19,-35.4021
08/05/21,20,19,-4.046
08/05/21,199,19,-35.4021
08/05/21,20,19,-4.046
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,757,19,360.8619
08/05/21,0,19,0
08/05/21,757,19,360.8619
08/05/21,305,19,116.449
08/05/21,757,19,360.8619
08/05/21,757,19,360.8619
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,18,19,11.4642
08/05/21,125,19,39.775
08/05/21,287,19,74.1608
08/05/21,19,19,9.0573
08/05/21,7,19,-2.3163
08/05/21,125,19,39.775
08/05/21,757,19,360.8619
08/05/21,23,19,6.2836
08/05/21,18,19,-7.587
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,18,19,-7.587
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,757,19,360.8619
08/05/21,305,19,116.449
08/05/21,199,19,-35.4021
08/05/21,0,19,0
08/05/21,54,19,19.5048
08/05/21,3,19,0.8811
08/05/21,0,19,0
08/05/21,747,19,0
08/05/21,747,19,0
08/05/21,747,19,0
08/05/21,3,19,1.2057
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,44,19,0
08/05/21,11,19,3.256
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,3,19,2.0424
08/05/21,287,19,74.1608
08/05/21,23,19,8.2731
08/05/21,757,19,360.8619
08/05/21,20,19,12.738
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,20,19,12.738
08/05/21,34,19,24.9934
08/05/21,445,19,0
08/05/21,0,19,0
08/05/21,757,19,360.8619
08/05/21,287,19,74.1608
08/05/21,1,19,0
08/05/21,287,19,74.1608
08/05/21,302,19,121.3738
08/05/21,287,19,74.1608
08/05/21,16,19,0
08/05/21,757,19,360.8619
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,266,19,152.1254
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,34,19,24.9934
08/05/21,757,19,360.8619
08/05/21,41,19,-3.1652
08/05/21,41,19,-3.1652
08/05/21,757,19,360.8619
08/05/21,15,19,12.4065
08/05/21,66,19,27.5088
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,125,19,39.775
08/05/21,287,19,74.1608
08/05/21,305,19,116.449
08/05/21,1,19,0
08/05/21,66,19,27.5088
08/05/21,287,19,74.1608
08/05/21,52,19,-2.6832
08/05/21,1,19,-0.4588
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,125,19,39.775
08/05/21,747,19,0
08/05/21,305,19,116.449
08/05/21,757,19,360.8619
08/05/21,75,19,0
08/05/21,23,19,-13.4527
08/05/21,11,19,5.4329
08/05/21,0,19,0
08/05/21,75,19,0
08/05/21,66,19,27.5088
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,34,19,24.9934
08/05/21,1,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,75,19,0
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,1,19,0.9287
08/05/21,305,19,116.449
08/05/21,15,19,12.4065
08/05/21,305,19,116.449
08/05/21,24,19,3.072
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,52,19,-2.6832
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,2,19,-0.4526
08/05/21,13,19,-3.848
08/05/21,1,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,17,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,17,19,7.4647
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,1,19,-0.34
08/05/21,0,19,0
08/05/21,15,19,0
08/05/21,80,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,1,19,0.4404
08/05/21,23,19,8.2731
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,80,19,0
08/05/21,25,19,18.765
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,16,19,-3.2368
08/05/21,182,19,109.0908
08/05/21,16,19,-3.2368
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,27,19,-1.3932
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,66,19,27.5088
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,182,19,109.0908
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,75,19,0
08/05/21,4,19,2.682
08/05/21,16,19,0.4128
08/05/21,0,19,0
08/05/21,2,19,0.7224
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,80,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,17,19,0
08/05/21,287,19,74.1608
08/05/21,18,19,7.9272
08/05/21,182,19,109.0908
08/05/21,0,19,0
08/05/21,18,19,7.9272
08/05/21,36,19,12.24
08/05/21,1,19,0.3182
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,80,19,21.856
08/05/21,199,19,-35.4021
08/05/21,199,19,-35.4021
08/05/21,287,19,74.1608
08/05/21,199,19,-35.4021
08/05/21,199,19,-35.4021
08/05/21,187,19,164.6909
08/05/21,88,19,59.004
08/05/21,199,19,-35.4021
08/05/21,305,19,116.449
08/05/21,199,19,-35.4021
08/05/21,287,19,74.1608
08/05/21,8,19,3.2152
08/05/21,7,19,-2.3163
08/05/21,0,19,0
08/05/21,161,19,129.122
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,199,19,-35.4021
08/05/21,42,19,-4.3134
08/05/21,199,19,-35.4021
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,52,19,-39.78
08/05/21,287,19,74.1608
08/05/21,287,19,74.1608
08/05/21,80,19,21.856
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,161,19,129.122
08/05/21,305,19,116.449
08/05/21,287,19,74.1608
08/05/21,161,19,129.122
08/05/21,42,19,-4.3134
08/05/21,161,19,129.122
08/05/21,66,19,27.5088
08/05/21,11,19,4.4209
08/05/21,305,19,116.449
08/05/21,1,19,0
08/05/21,287,19,74.1608
08/05/21,305,19,116.449
08/05/21,66,19,27.5088
08/05/21,287,19,74.1608
08/05/21,52,19,-2.6832
08/05/21,151,19,117.5233
08/05/21,1,19,-0.4588
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,1,19,0.4404
08/05/21,305,19,116.449
08/05/21,39,19,17.1756
08/05/21,0,19,0
08/05/21,1,19,0.2584
08/05/21,66,19,27.5088
08/05/21,199,19,-35.4021
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,1,19,0.6436
08/05/21,155,19,-51.491
08/05/21,305,19,116.449
08/05/21,155,19,-51.491
08/05/21,1,19,0.4404
08/05/21,305,19,116.449
08/05/21,59,19,0
08/05/21,305,19,116.449
08/05/21,52,19,-2.6832
08/05/21,1,19,0.4404
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,287,19,74.1608
08/05/21,305,19,116.449
08/05/21,1,19,0
08/05/21,211,19,-107.7366
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,20,19,15.69
08/05/21,2,19,0.7636
08/05/21,27,19,-1.3932
08/05/21,87,19,0
08/05/21,0,19,0
08/05/21,87,19,0
08/05/21,195,19,-114.2505
08/05/21,0,19,0
08/05/21,151,19,117.5233
08/05/21,66,19,27.5088
08/05/21,195,19,-114.2505
08/05/21,195,19,-114.2505
08/05/21,195,19,-114.2505
08/05/21,82,19,16.5886
08/05/21,82,19,16.5886
08/05/21,195,19,-114.2505
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,82,19,16.5886
08/05/21,195,19,-114.2505
08/05/21,39,19,17.1756
08/05/21,35,19,6.2265
08/05/21,26,19,16.5594
08/05/21,20,19,11.746
08/05/21,109,19,41.6162
08/05/21,287,19,74.1608
08/05/21,39,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,757,19,360.8619
08/05/21,1,19,0
08/05/21,1,19,0
08/05/21,1,19,-0.5106
08/05/21,0,19,0
08/05/21,757,19,360.8619
08/05/21,85,19,41.9815
08/05/21,305,19,116.449
08/05/21,199,19,-35.4021
08/05/21,199,19,-35.4021
08/05/21,287,19,74.1608
08/05/21,199,19,-35.4021
08/05/21,199,19,-35.4021
08/05/21,48,19,0
08/05/21,199,19,-35.4021
08/05/21,757,19,360.8619
08/05/21,0,19,0
08/05/21,757,19,360.8619
08/05/21,305,19,116.449
08/05/21,757,19,360.8619
08/05/21,757,19,360.8619
08/05/21,199,19,-35.4021
08/05/21,41,19,0
08/05/21,287,19,74.1608
08/05/21,2,19,0
08/05/21,7,19,4.4583
08/05/21,7,19,-2.3163
08/05/21,757,19,360.8619
08/05/21,10,19,4.215
08/05/21,287,19,-16.4164
08/05/21,287,19,74.1608
08/05/21,25,19,20.315
08/05/21,757,19,360.8619
08/05/21,221,19,79.8252
08/05/21,305,19,116.449
08/05/21,199,19,-35.4021
08/05/21,54,19,19.5048
08/05/21,3,19,0.8811
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,287,19,74.1608
08/05/21,10,19,0
08/05/21,33,19,-22.7964
08/05/21,10,19,0
08/05/21,757,19,360.8619
08/05/21,0,19,0
08/05/21,221,19,79.8252
08/05/21,38,19,28.234
08/05/21,221,19,79.8252
08/05/21,287,19,74.1608
08/05/21,221,19,79.8252
08/05/21,757,19,360.8619
08/05/21,287,19,74.1608
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,757,19,360.8619
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,757,19,360.8619
08/05/21,0,19,0
08/05/21,757,19,360.8619
08/05/21,66,19,27.5088
08/05/21,93,19,-9.5511
08/05/21,305,19,116.449
08/05/21,1,19,-0.3412
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,305,19,116.449
08/05/21,16,19,13.8
08/05/21,0,19,0
08/05/21,66,19,27.5088
08/05/21,287,19,74.1608
08/05/21,55,19,41.283
08/05/21,52,19,-2.6832
08/05/21,1,19,-0.4588
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,757,19,360.8619
08/05/21,24,19,-14.0376
08/05/21,287,19,-16.4164
08/05/21,11,19,5.4329
08/05/21,34,19,19.4446
08/05/21,1,19,0.2584
08/05/21,66,19,27.5088
08/05/21,199,19,-35.4021
08/05/21,7,19,0
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,3,19,0
08/05/21,17,19,11.883
08/05/21,50,19,0
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,57,19,-26.1516
08/05/21,287,19,-16.4164
08/05/21,305,19,116.449
08/05/21,52,19,-2.6832
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,287,19,74.1608
08/05/21,305,19,116.449
08/05/21,5,19,-4.6815
08/05/21,1,19,0.5267
08/05/21,11,19,6.4449
08/05/21,0,19,0
08/05/21,5,19,-4.063
08/05/21,305,19,116.449
08/05/21,305,19,116.449
08/05/21,2,19,0.7636
08/05/21,1,19,0.6908
08/05/21,93,19,-9.5511
08/05/21,1893,19,-1182.9357
08/05/21,66,19,27.5088
08/05/21,19,19,-13.1252
08/05/21,6,19,-0.8376
08/05/21,305,19,116.449
08/05/21,5,19,2.0095
08/05/21,221,19,79.8252
08/05/21,46,19,38.456
08/05/21,287,19,74.1608
08/05/21,170,19,142.069
08/05/21,170,19,142.069
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,220,19,-70.004
08/05/21,22,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,6,19,2.7528
08/05/21,125,19,39.775
08/05/21,256,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,85,19,41.9815
08/05/21,15,19,-6.606
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,20,19,12.522
08/05/21,199,19,-35.4021
08/05/21,287,19,74.1608
08/05/21,4,19,0
08/05/21,199,19,-35.4021
08/05/21,20,19,-4.046
08/05/21,0,19,0
08/05/21,60,19,-9.186
08/05/21,104,19,66.0504
08/05/21,199,19,-35.4021
08/05/21,20,19,-4.046
08/05/21,32,19,6.0832
08/05/21,10,19,-7.311
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,1,19,0
08/05/21,18,19,0
08/05/21,3,19,-0.6789
08/05/21,199,19,-35.4021
08/05/21,18,19,11.4642
08/05/21,125,19,39.775
08/05/21,104,19,66.0504
08/05/21,287,19,74.1608
08/05/21,86,19,-25.456
08/05/21,7,19,-2.3163
08/05/21,1,19,0.7579
08/05/21,125,19,39.775
08/05/21,23,19,6.2836
08/05/21,10,19,4.215
08/05/21,287,19,-16.4164
08/05/21,18,19,-7.587
08/05/21,18,19,-7.587
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,14,19,-2.8322
08/05/21,46,19,-25.5898
08/05/21,4,19,0.2064
08/05/21,0,19,0
08/05/21,25,19,0
08/05/21,46,19,-25.5898
08/05/21,305,19,116.449
08/05/21,199,19,-35.4021
08/05/21,42,19,-4.3134
08/05/21,0,19,0
08/05/21,54,19,19.5048
08/05/21,21,19,18.375
08/05/21,3,19,0.8811
08/05/21,3,19,-2.3151
08/05/21,747,19,0
08/05/21,747,19,0
08/05/21,747,19,0
08/05/21,3,19,1.2057
08/05/21,0,19,0
08/05/21,228,19,0
08/05/21,22,19,0
08/05/21,199,19,-35.4021
08/05/21,2,19,0.7636
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,23,19,8.2731
08/05/21,256,19,0
08/05/21,20,19,12.738
08/05/21,11,19,3.5002
08/05/21,1,19,0.6249
08/05/21,256,19,0
08/05/21,8,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,21,19,0
08/05/21,20,19,12.738
08/05/21,256,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,302,19,121.3738
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,228,19,0
08/05/21,3,19,2.7243
08/05/21,7,19,0
08/05/21,584,19,-120.4208
08/05/21,66,19,28.446
08/05/21,305,19,116.449
08/05/21,7,19,0
08/05/21,266,19,152.1254
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,1,19,0
08/05/21,41,19,-3.1652
08/05/21,41,19,-3.1652
08/05/21,42,19,-4.3134
08/05/21,4,19,-0.6124
08/05/21,15,19,5.418
08/05/21,113,19,61.0765
08/05/21,377,19,-252.7785
08/05/21,66,19,27.5088
08/05/21,305,19,116.449
08/05/21,256,19,0
08/05/21,125,19,39.775
08/05/21,287,19,74.1608
08/05/21,66,19,28.446
08/05/21,305,19,116.449
08/05/21,35,19,29.407
08/05/21,0,19,0
08/05/21,2,19,1.0534
08/05/21,0,19,0
08/05/21,66,19,27.5088
08/05/21,287,19,74.1608
08/05/21,52,19,-2.6832
08/05/21,1,19,-0.4588
08/05/21,0,19,0
08/05/21,287,19,74.1608
08/05/21,0,19,0
08/05/21,27,19,5.4621
08/05/21,0,19,0
08/05/21,1318,19,-604.6984
08/05/21,0,19,0
08/05/21,125,19,39.775
08/05/21,747,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,23,19,-13.4527
08/05/21,35,19,29.407
08/05/21,287,19,-16.4164
08/05/21,0,19,0
08/05/21,27,19,23.4603
08/05/21,27,19,10.8513
08/05/21,13,19,0
08/05/21,1,19,0.2584
08/05/21,66,19,27.5088
08/05/21,21,19,-7.14
08/05/21,0,19,0
08/05/21,199,19,-35.4021
08/05/21,19,19,3.3801
08/05/21,0,19,0
08/05/21,305,19,116.449
08/05/21,3,19,0
08/05/21,305,19,116.449
08/05/21,17,19,11.883
08/05/21,305,19,116.449
08/05/21,0,19,0
08/05/21,0,19,0
08/05/21,305,19,116.449
